OfficeID,OfficeName,LanguageID,LanguageName,BookmarkName,Translation,OfficeElement
4,"Budapest",,,bmkFax,"+36 1 268 1515",Fax
5,"Bratislava",,,bmkFax,"+421 2 5920 2424",Fax
6,"Brussels",,,bmkFax,"+32 (0)2 780 2244",Fax
7,"Dubai",,,bmkFax,"+971 (0)4 4267199",Fax
8,"Frankfurt",,,bmkFax,"+49 (0)69 2648 5800",Fax
9,"Hong Kong - Law",,,bmkFax,"+852 2974 6999",Fax
10,"London",,,bmkFax,"+44 (0)20 3088 0088",Fax
12,"Luxembourg Office",,,bmkFax,"+352 4444 55 222",Fax
13,"Madrid",,,bmkFax,"+34 91 782 98 99",Fax
15,"Milan",,,bmkFax,"+39 02 2904 9333",Fax
16,"Moscow",,,bmkFax,"+7 495 725 7949",Fax
17,"New York",,,bmkFax,"212 610 6399",Fax
18,"Paris",,,bmkFax,"+33 (0)1 40 06 54 54",Fax
19,"Prague - Admin",,,bmkFax,"+420 222 107 107",Fax
20,"Prague - Law",,,bmkFax,"+420 222 107 107",Fax
21,"Shanghai",,,bmkFax,"+86 21 2036 7100",Fax
23,"Tokyo",,,bmkFax,"+81 (0) 3 6438 5100",Fax
25,"Hong Kong - Admin",,,bmkFax,"+852 2974 6999",Fax
26,"Warsaw - Admin",,,bmkFax,"+48 (0)22 492 6199",Fax
27,"Warsaw - Law",,,bmkFax,"+48 (0)22 492 6199",Fax
28,"Hamburg",,,bmkFax,"+49 (0)40 82 221 2200",Fax
29,"Rome",,,bmkFax,"+39 06 6842 7333",Fax
30,"Bangkok",,,bmkFax,"+66 (0)2 263 7699",Fax
33,"Singapore - ASSPL",,,bmkFax,"+65 6671 6499",Fax
34,"Düsseldorf",,,bmkFax,"+49 (0)211 2806 7800",Fax
35,"Riyadh",,,bmkFax,"+966 (0)1460 0602",Fax
36,"Abu Dhabi",,,bmkFax,"+971 (0)2 4180 499",Fax
38,"Munich",,,bmkFax,"+49 (0)89 71043 3800",Fax
40,"Doha",,,bmkFax,"+974 4419 4599",Fax
42,"Athens",,,bmkFax,"+30 210 3256036",Fax
43,"São Paulo",,,bmkFax,"+55 (11) 3049-8048",Fax
45,"Sydney - Admin",,,bmkFax,"+61 (0)2 9373 7710",Fax
46,"Perth - Admin",,,bmkFax,"+61 (0)8 6315 5999",Fax
47,"Sydney - Law",,,bmkFax,"+61 (0)2 9373 7710",Fax
48,"Perth - Law",,,bmkFax,"+61 (0)8 6315 5999",Fax
49,"Mannheim",,,bmkFax,"+49 (0)621 3285 6400",Fax
50,"Jakarta",,,bmkFax,"+62 (0)21 2995 1799",Fax
54,"A&O Holdings",,,bmkFax,"+44 (0)20 3088 0088",Fax
57,"Belfast - Law",,,bmkFax,"+44 (0)28 9060 7800",Fax
58,"Belfast - Admin",,,bmkFax,"+44 (0)28 9060 7800",Fax
61,"Casablanca",,,bmkFax,"+212 5 20 47 81 00",Fax
64,"Singapore - AOA",,,bmkFax,"+65 6671 6499",Fax
65,"Singapore",,,bmkFax,"+65 6671 6499",Fax
66,"Istanbul - Admin",,,bmkFax,"+90 212 371 2929",Fax
67,"Istanbul - Law",,,bmkFax,"+90 212 371 2929",Fax
68,"Ho Chi Minh City",,,bmkFax,"+84 8 6288 4999",Fax
69,"Hanoi",,,bmkFax,"+84 4 6270 5399",Fax
70,"Istanbul GE - Admin",,,bmkFax,"+90 212 371 2955",Fax
71,"Istanbul GE - Law",,,bmkFax,"+90 212 371 2955",Fax
26,"Warsaw - Admin",,,bmkFaxAlt,"+48 (0)22 820 6199",FaxAlt
27,"Warsaw - Law",,,bmkFaxAlt,"+48 (0)22 820 6199",FaxAlt
1,"Amsterdam",,,bmkTel,"+31 20 674 1000",Tel
2,"Antwerp",,,bmkTel,"+32 (0)3 287 7222",Tel
3,"Beijing",,,bmkTel,"+86 10 6535 4188",Tel
4,"Budapest",,,bmkTel,"+36 1 483 2200",Tel
5,"Bratislava",,,bmkTel,"+421 2 5920 2400",Tel
6,"Brussels",,,bmkTel,"+32 (0)2 780 2222",Tel
7,"Dubai",,,bmkTel,"+971 (0)4 4267100",Tel
8,"Frankfurt",,,bmkTel,"+49 (0)69 2648 5000",Tel
9,"Hong Kong - Law",,,bmkTel,"+852 2974 7000",Tel
10,"London",,,bmkTel,"+44 (0)20 3088 0000",Tel
12,"Luxembourg Office",,,bmkTel,"+352 4444 55 1",Tel
13,"Madrid",,,bmkTel,"+34 91 782 98 00",Tel
15,"Milan",,,bmkTel,"+39 02 2904 91",Tel
16,"Moscow",,,bmkTel,"+7 495 725 7900",Tel
17,"New York",,,bmkTel,"212 610 6300",Tel
18,"Paris",,,bmkTel,"+33 (0)1 40 06 54 00",Tel
19,"Prague - Admin",,,bmkTel,"+420 222 107 111",Tel
20,"Prague - Law",,,bmkTel,"+420 222 107 111",Tel
21,"Shanghai",,,bmkTel,"+86 21 2036 7000",Tel
23,"Tokyo",,,bmkTel,"+81 (0) 3 6438 5200",Tel
25,"Hong Kong - Admin",,,bmkTel,"+852 2974 7000",Tel
26,"Warsaw - Admin",,,bmkTel,"+48 (0)22 492 6100",Tel
27,"Warsaw - Law",,,bmkTel,"+48 (0)22 492 6100",Tel
28,"Hamburg",,,bmkTel,"+49 (0)40 82 221 20",Tel
29,"Rome",,,bmkTel,"+39 06 6842 71",Tel
30,"Bangkok",,,bmkTel,"+66 (0)2 263 7600",Tel
33,"Singapore - ASSPL",,,bmkTel,"+65 6671 6000",Tel
34,"Düsseldorf",,,bmkTel,"+49 (0)211 2806 7000",Tel
35,"Riyadh",,,bmkTel,"+966 (0)1218 2900",Tel
36,"Abu Dhabi",,,bmkTel,"+971 (0)2 4180 400",Tel
38,"Munich",,,bmkTel,"+49 (0)89 71043 3000",Tel
40,"Doha",,,bmkTel,"+974 4419 4444",Tel
42,"Athens",,,bmkTel,"+30 210 3256030-4",Tel
43,"São Paulo",,,bmkTel,"+55 (11) 3848-8750",Tel
45,"Sydney - Admin",,,bmkTel,"+61 (0)2 9373 7700",Tel
46,"Perth - Admin",,,bmkTel,"+61 (0)8 6315 5900",Tel
47,"Sydney - Law",,,bmkTel,"+61 (0)2 9373 7700",Tel
48,"Perth - Law",,,bmkTel,"+61 (0)8 6315 5900",Tel
49,"Mannheim",,,bmkTel,"+49 (0)621 3285 6300",Tel
50,"Jakarta",,,bmkTel,"+62 (0)21 2995 1700",Tel
54,"A&O Holdings",,,bmkTel,"+44 (0)20 3088 0000",Tel
57,"Belfast - Law",,,bmkTel,"+44 (0)28 9060 7500",Tel
58,"Belfast - Admin",,,bmkTel,"+44 (0)28 9060 7500",Tel
61,"Casablanca",,,bmkTel,"+212 5 20 47 80 00",Tel
64,"Singapore - AOA",,,bmkTel,"+65 6671 6000",Tel
65,"Singapore",,,bmkTel,"+65 6671 6000",Tel
66,"Istanbul - Admin",,,bmkTel,"+90 212 371 2900",Tel
67,"Istanbul - Law",,,bmkTel,"+90 212 371 2900",Tel
68,"Ho Chi Minh City",,,bmkTel,"+84 8 6288 4888",Tel
69,"Hanoi",,,bmkTel,"+84 4 6270 5388",Tel
70,"Istanbul GE - Admin",,,bmkTel,"+90 212 371 2950",Tel
71,"Istanbul GE - Law",,,bmkTel,"+90 212 371 2950",Tel
26,"Warsaw - Admin",,,bmkTelAlt,"+48 (0)22 820 6100",TelAlt
27,"Warsaw - Law",,,bmkTelAlt,"+48 (0)22 820 6100",TelAlt
1,"Amsterdam",1,English (UK),bmkOfficeDisclaimer,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner or compagnon is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications. A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at its Amsterdam office.",Disclaimer
1,"Amsterdam",10,Dutch,bmkOfficeDisclaimer,"Allen & Overy LLP is een partnership met beperkte aansprakelijkheid geregistreerd in Engeland en Wales onder nummer OC306763.  De partnership is erkend door en valt onder toezicht van de Solicitors Regulation Authority van Engeland en Wales.  De term partner wordt gebruikt ter aanduiding van een lid van Allen & Overy LLP of van een medewerker of consultant met hetzelfde statuut en beroepskwalificaties.  Een lijst van de leden van Allen & Overy LLP en van de niet-leden die partner worden genoemd, ligt ter inzage op de zetel in Londen, One Bishops Square, Londen E1 6AD, en in de Belgische kantoren van Allen & Overy LLP.",Disclaimer
2,"Antwerp",1,English (UK),bmkOfficeDisclaimer,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763.  It is authorised and regulated by the Solicitors Regulation Authority of England and Wales.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD, and at its Belgian offices.",Disclaimer
2,"Antwerp",6,German,bmkOfficeDisclaimer,"Die Allen & Overy LLP ist eine in England und Wales unter der Nummer OC306763 eingetragene Limited Liability Partnership englischen Rechts. Sie ist von der Solicitors Regulation Authority of England and Wales zugelassen und untersteht deren Aufsicht. Jeder Hinweis auf Partner bezieht sich auf einen Gesellschafter der Allen & Overy LLP oder einen Mitarbeiter oder Berater mit gleichwertigem Status und gleichwertiger Qualifikation. Eine Liste der Gesellschafter der Allen & Overy LLP sowie der als Partner bezeichneten Personen, die nicht Gesellschafter sind, kann am Sitz der Gesellschaft, One Bishops Square, London, E1 6AD, oder in jedem deutschen Büro eingesehen werden.",Disclaimer
2,"Antwerp",7,Dutch (Belgium),bmkOfficeDisclaimer,"Allen & Overy LLP is een partnership met beperkte aansprakelijkheid geregistreerd in Engeland en Wales onder nummer OC306763.  De partnership is erkend door en valt onder toezicht van de Solicitors Regulation Authority van Engeland en Wales.  De term partner wordt gebruikt ter aanduiding van een lid van Allen & Overy LLP of van een medewerker of consultant met hetzelfde statuut en beroepskwalificaties.  Een lijst van de leden van Allen & Overy LLP en van de niet-leden die partner worden genoemd, ligt ter inzage op de zetel in Londen, One Bishops Square, Londen E1 6AD, en in de Belgische kantoren van Allen & Overy LLP.",Disclaimer
2,"Antwerp",8,French (Belgium),bmkOfficeDisclaimer,"Allen & Overy LLP est un partnership à responsabilité limitée enregistré en Angleterre et au Pays de Galles sous le numéro OC306763. Ce partnership est autorisé par et soumis aux règles de la Solicitors Regulation Authority of England and Wales. Le terme associé est utilisé pour indiquer un membre de Allen & Overy LLP ou un collaborateur ou un consultant avec un statut et des qualifications professionnelles équivalentes. Une liste des membres de Allen & Overy LLP et des non-membres auxquels il est fait référence comme associés est disponible au siège à Londres, One Bishops Square, Londres E1 6AD ainsi qu'aux cabinets belges de Allen & Overy LLP.",Disclaimer
3,"Beijing",1,English (UK),bmkOfficeDisclaimer,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763.  It is authorised and regulated by the Solicitors Regulation Authority of England and Wales.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD.",Disclaimer
4,"Budapest",1,English (UK),bmkOfficeDisclaimer,"Morley Allen & Overy Iroda is affiliated with Allen & Overy LLP, a limited liability partnership registered in England and Wales.",Disclaimer
4,"Budapest",11,Hungarian,bmkOfficeDisclaimer,"A Morley Allen & Overy Iroda az Allen & Overy LLP-vel együttműködő iroda. Az Allen & Overy LLP Anglia és Wales joghatósága szerint bejegyzett, a tagok korlátozott felelősségével működő társaság (limited liability partnership).",Disclaimer
5,"Bratislava",1,English (UK),bmkOfficeDisclaimer,"Allen & Overy (Asia) Pte Ltd Company Registration No. 200804581W",Disclaimer
6,"Brussels",1,English (UK),bmkOfficeDisclaimer,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763.  It is authorised and regulated by the Solicitors Regulation Authority of England and Wales.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD, and at its Belgian offices.",Disclaimer
6,"Brussels",6,German,bmkOfficeDisclaimer,"Die Allen & Overy LLP ist eine in England und Wales unter der Nummer OC306763 eingetragene Limited Liability Partnership englischen Rechts. Sie ist von der Solicitors Regulation Authority of England and Wales zugelassen und untersteht deren Aufsicht. Jeder Hinweis auf Partner bezieht sich auf einen Gesellschafter der Allen & Overy LLP oder einen Mitarbeiter oder Berater mit gleichwertigem Status und gleichwertiger Qualifikation. Eine Liste der Gesellschafter der Allen & Overy LLP sowie der als Partner bezeichneten Personen, die nicht Gesellschafter sind, kann am Sitz der Gesellschaft, One Bishops Square, London, E1 6AD, oder in jedem deutschen Büro eingesehen werden.",Disclaimer
6,"Brussels",7,Dutch (Belgium),bmkOfficeDisclaimer,"Allen & Overy LLP is een partnership met beperkte aansprakelijkheid geregistreerd in Engeland en Wales onder nummer OC306763.  De partnership is erkend door en valt onder toezicht van de Solicitors Regulation Authority van Engeland en Wales.  De term partner wordt gebruikt ter aanduiding van een lid van Allen & Overy LLP of van een medewerker of consultant met hetzelfde statuut en beroepskwalificaties.  Een lijst van de leden van Allen & Overy LLP en van de niet-leden die partner worden genoemd, ligt ter inzage op de zetel in Londen, One Bishops Square, Londen E1 6AD, en in de Belgische kantoren van Allen & Overy LLP.",Disclaimer
6,"Brussels",8,French (Belgium),bmkOfficeDisclaimer,"Allen & Overy LLP est un partnership à responsabilité limitée enregistré en Angleterre et au Pays de Galles sous le numéro OC306763. Ce partnership est autorisé par et soumis aux règles de la Solicitors Regulation Authority of England and Wales. Le terme associé est utilisé pour indiquer un membre de Allen & Overy LLP ou un collaborateur ou un consultant avec un statut et des qualifications professionnelles équivalentes. Une liste des membres de Allen & Overy LLP et des non-membres auxquels il est fait référence comme associés est disponible au siège à Londres, One Bishops Square, Londres E1 6AD ainsi qu'aux cabinets belges de Allen & Overy LLP.",Disclaimer
7,"Dubai",1,English (UK),bmkOfficeDisclaimer,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications. A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",Disclaimer
8,"Frankfurt",1,English (UK),bmkOfficeDisclaimer,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763. It is authorised and regulated by the Solicitors Regulation Authority of England and Wales. The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications. A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD and at the above address.",Disclaimer
8,"Frankfurt",6,German,bmkOfficeDisclaimer,"Die Allen & Overy LLP ist eine in England und Wales unter der Nummer OC306763 eingetragene Limited Liability Partnership englischen Rechts. Sie ist von der Solicitors Regulation Authority of England and Wales zugelassen und untersteht deren Aufsicht. Jeder Hinweis auf Partner bezieht sich auf einen Gesellschafter der Allen & Overy LLP oder einen Mitarbeiter oder Berater mit gleichwertigem Status und gleichwertiger Qualifikation. Eine Liste der Gesellschafter der Allen & Overy LLP sowie der als Partner bezeichneten Personen, die nicht Gesellschafter sind, kann am Sitz der Gesellschaft, One Bishops Square, London, E1 6AD, oder in jedem deutschen Büro eingesehen werden.",Disclaimer
9,"Hong Kong - Law",1,English (UK),bmkOfficeDisclaimer,"Allen & Overy is affiliated with Allen & Overy LLP, a limited liability partnership registered in England and Wales with registered office at One Bishops Square, London E1 6AD.",Disclaimer
10,"London",1,English (UK),bmkOfficeDisclaimer,"Allen & Overy LLP is a limited liability partnership registered in England and Wales with registered number OC306763.  It is authorised and regulated by the Solicitors Regulation Authority of England and Wales.  The term partner is used to refer to a member of Allen & Overy LLP or an employee or consultant with equivalent standing and qualifications.  A list of the members of Allen & Overy LLP and of the non-members who are designated as partners is open to inspection at its registered office, One Bishops Square, London E1 6AD.",Disclaimer
